genes_Ascl1
67247
226777
226778
98732
100217449
100316737
381314
23827
107508
319562
100039138
114668
226791
320449
21808
67223
110957
69308
74717
67769
26381
320272
22283
226823
16526
108000
19250
226830
19130
102632463
433390
320119
52477
226841
226844
68972
381319
619288
11910
100504360
66208
66950
226849
102634668
76843
77065
226856
18005
98736
22782
74023
100628582
22033
214742
100038712
16510
226861
320952
100503471
214791
329324
215193
54139
319266
215243
15483
14373
16780
215303
387201
74942
18845
100628615
320400
320977
12946
12902
619314
670558
76142
70337
213783
270685
102632515
83397
381990
100504234
13982
64009
68632
22353
67141
108853
56533
18390
215748
77777
237253
18537
16798
215751
100628581
68652
338362
70097
320825
78808
215772
14816
78056
268281
71865
13853
30058
22288
320273
74732
66125
22634
75122
215789
56535
66253
102634635
15273
215798
18101
77538
100504235
17684
378431
380629
73112
19707
100045792
215814
215819
56016
102635639
215821
237300
64058
21929
100504265
94222
102635880
15979
76157
18634
26408
17761
73811
102466647
71804
29863
52906
17863
56422
73990
237320
67692
432436
20393
19370
56554
353169
237336
21412
14051
100529074
76306
26464
215855
503558
53331
59012
102638890
209558
11846
432442
13822
100504474
102640972
73803
77220
100040851
268288
237339
667572
73910
16773
75855
19272
210757
67719
67412
212448
52665
72780
66311
66847
211329
15214
69692
100041294
268291
432450
76757
442820
215890
215895
57430
72580
66521
692132
212898
72480
319638
12813
14302
319415
15182
17118
75877
215919
16775
66337
327743
14360
100504626
103213
327744
19714
213332
100041085
215928
215929
72472
67239
100041585
11702
78334
70840
70503
327747
71713
83767
140741
103199
633979
268294
171580
53599
75973
70538
100196896
140742
213402
56484
215951
54198
21907
14628
140740
268297
109205
74530
71365
331623
67851
12484
414125
69443
170728
11630
11793
100316688
12142
19072
78977
23828
380669
209462
320363
14806
77987
20464
14728
320995
215031
66686
94221
52014
215085
102639992
18821
100038725
102640074
71567
66403
75906
17155
73390
544696
14609
102640560
74928
15500
56442
18768
12140
57319
110829
76138
13608
237353
103080
268301
18451
69836
215999
216001
102640356
74747
52717
69090
94214
102465546
53374
19156
22295
74048
71279
107449
102466158
73616
100316671
327760
13180
20397
65971
237360
18646
27355
18119
13688
216011
237362
67895
71767
71361
100628583
404634
12817
69894
11925
70423
102465767
21337
70162
15275
216019
30930
19073
72320
94213
102465987
216021
67500
52463
327762
432467
102632251
68371
53404
68802
67345
93759
216033
216028
102632700
102632897
69433
68488
102634101
28193
108829
641340
13654
211488
105245193
216049
75067
170799
71371
75148
73287
327766
102635787
69288
12534
11735
76551
69563
66859
71721
70911
319646
83675
78638
21780
216080
102637684
52637
69718
52696
327768
11994
14687
110279
74392
11540
103149
68778
192734
14598
23887
71733
104248
13202
103140
14872
17319
70377
17385
103172
22364
333669
102466646
64453
102639053
15468
64451
18541
67523
54387
16987
12833
59093
20509
12822
80294
110532
108707
16414
108705
20610
100316811
252974
100502831
670895
77763
100041250
100041281
675294
100503388
100040299
100191037
544710
102639995
622629
100041351
75188
67884
18641
11634
50723
28295
216131
28169
18114
13014
102466762
216134
71709
12365
70976
257734
18357
72128
216144
625029
21830
237397
382384
17123
110012
216150
16904
12215
15166
67112
83554
73106
18483
78906
19205
216152
19152
216154
109284
13496
216156
170483
216157
12798
27403
70719
625249
216161
100503659
66043
59090
12696
13637
68114
75406
14431
20054
23805
66374
18551
70335
66548
216166
237400
17192
66594
21423
246086
67331
66932
118445
56214
103236
17347
208228
208266
11705
71912
237403
66094
73218
432478
30055
16907
14708
106947
50492
16969
59004
16467
103406
17179
100526465
57267
27375
18717
70312
21390
209047
15353
432479
56371
18029
102634174
102465778
319586
14676
14672
14797
21886
114606
408062
216177
237411
544717
624784
74782
67933
18045
70003
50493
58250
338365
28109
216188
319277
216190
69784
102637349
77976
75804
216197
442847
70428
71137
237422
14202
103266
74238
12952
74007
103136
72843
67341
28088
69754
78170
21859
27204
66263
22027
103220
103466
192188
76640
17172
18478
16000
22172
69736
67282
432486
20962
212862
109272
237433
104303
216225
320091
237436
20186
216227
213326
69002
77531
11783
67454
18674
21917
102633753
102633867
110333
627800
17997
380654
100316689
237459
13713
102635316
432488
102465791
16993
71761
237465
69878
57764
667338
100504069
327799
56307
215008
13998
22025
66414
319880
102466817
67723
54712
628062
12905
69629
216233
70523
67270
93765
71207
216238
74881
12226
75301
100628616
100038699
667438
67972
382406
67603
100504202
100417125
102638712
71832
17311
100043224
102639396
67569
100526516
103098
637578
102465222
278279
327812
52713
216292
75833
380660
108030
17877
17878
17931
114774
102640148
368203
20979
260315
52679
75630
13008
320150
237542
71769
53605
21664
71321
629206
69286
67537
353025
268345
69355
100042639
382423
237553
102633245
216343
66687
216344
67226
14160
216350
19279
619332
19263
100504412
72068
102633950
72286
75878
237558
216363
71086
103175
12461
327826
64050
432508
102634600
70574
17246
103468
215449
71067
17245
116849
15978
103214
102636202
69181
216377
102636674
73400
71902
67081
74053
117599
73914
68212
66225
320626
15364
70874
320183
380664
24117
74647
74694
75612
192678
56480
216393
270802
117600
216395
54140
319468
102466884
387251
67074
14479
268354
75030
20503
320398
102465224
68876
102632477
52468
723962
66399
216438
12567
216439
14421
216441
52666
117150
16572
69654
110962
216445
14632
16326
16325
71750
237611
407790
108037
104080
16971
20852
17937
432516
320080
11536
19683
380674
216453
54150
70061
27400
19075
17938
56351
11947
116848
56516
216456
21853
28194
103161
20847
83430
56530
12974
210582
102465551
72002
67588
68094
216459
23943
103284
67945
102465553
13867
27370
211389
19344
20431
13139
78428
58223
74330
14561
12512
257664
258232
258537
258281
258723
257985
258724
258933
258252
258670
258772
258668
11923
67596
623734
625109
625131
74203
13494
56218
216505
16886
193670
71523
237625
170835
114679
29856
544752
74309
67430
103710
21452
64934
53897
103655
380683
67900
71673
216516
67465
103724
18413
16878
75828
74302
327860
75452
66152
67178
192650
18016
18082
380684
11764
75668
78926
279766
140703
84035
407821
22433
76389
64660
72046
76508
56012
54125
11568
18972
103988
12323
209586
100042173
237636
103694
18293
52915
102465759
268373
77605
19291
246177
100041286
216527
192950
21379
56089
100041311
626419
432530
16006
16009
319939
15574
194974
22271
268379
319922
73862
22778
60530
13195
73321
14783
12808
75280
73307
432536
211739
20335
13649
56193
19058
57316
68145
102633673
327872
17268
74059
114716
66713
19324
216543
55963
58172
216549
216551
67245
245944
100316753
216558
17449
216560
18423
216565
103765
53625
17846
12464
76993
103573
17847
268390
67358
100134990
72129
74467
19696
216578
14025
71316
100038617
71234
70626
67030
69922
216613
72818
735308
216616
71701
104570
108686
73324
68585
237711
216622
20742
75087
75572
103554
65257
68044
20856
69556
414116
67592
18197
104692
16199
78372
13650
15122
268396
327900
69306
20868
103583
69351
14172
18148
27140
66011
216643
70357
16533
14233
94176
574403
70385
20564
723924
211347
723824
237730
104458
211652
23964
100502917
108645
12450
14406
14394
14399
14401
387164
30939
69183
380694
16204
70802
66827
11548
16160
79560
74315
75389
13591
100504255
216705
72290
66628
214105
11492
102465996
214112
320116
76884
16428
432552
66213
171285
171283
276891
24052
14694
211007
94089
15953
22720
17308
259068
259069
258459
258027
258461
14257
68662
104625
14584
26420
74563
59044
76795
68067
18412
103534
17001
103806
12330
100049547
59013
216724
216725
30944
214779
108072
22678
27274
619293
71297
12750
237759
72947
15384
66089
212706
97775
66050
66397
76901
52626
22210
213084
19052
100526467
257871
276865
21402
21414
22333
213673
320027
790909
15525
67966
93736
14566
71774
237761
20362
16163
19360
16191
102465772
16362
622459
20520
56517
30794
18452
12981
216739
74847
192786
72729
432562
14778
57783
11749
52570
14667
215332
245827
20692
11927
27041
14654
216749
14799
67726
216760
171212
78762
76516
15110
73158
69125
216766
16145
54396
103836
319475
70163
403200
258495
258198
216781
258494
258531
69944
22698
108660
78303
382522
56631
94091
380698
216792
118454
14923
11840
22416
216795
216797
67826
194952
74476
268417
216799
257962
26936
194908
216805
103850
69854
100504121
19416
18618
19377
102465555
20787
216810
74665
246782
13495
17910
16897
14248
100628625
20425
216820
216821
24083
24082
26397
16515
57916
216825
11670
11671
380701
67473
22671
76293
23939
13855
71520
69640
109342
212627
29869
56697
432572
11541
69747
72795
20185
327942
73139
22187
22368
69221
100217444
192976
216829
192651
94092
213980
67510
66338
74884
71062
18858
54710
78883
70383
66456
15478
68626
216831
214384
327946
26398
237806
100093714
380702
193003
100038666
71576
338369
17883
102466766
74184
102633540
17884
17885
544791
14457
19674
216835
71860
55943
102465219
18208
320207
104709
215723
276920
77579
83431
320040
100034726
252868
442801
71998
237823
68964
71923
100216530
22318
18626
84653
23801
11686
14919
216846
245828
16499
80515
216848
216850
327954
13643
216853
22059
11932
20670
12514
69583
619441
20020
56293
75580
11443
14166
380705
108803
74288
216856
70310
83813
216858
70419
56310
276770
53422
53624
54351
78246
13543
11889
11890
17312
69309
12029
751537
104457
52898
11684
11685
11687
75273
216869
75604
18806
50932
67863
70510
18643
13808
216874
102465557
193043
327957
19069
69723
627984
619299
216881
73816
114230
327958
74477
67279
327959
628100
21689
102465172
276829
71522
216892
77577
67128
11736
192986
195018
53313
18436
55984
16407
14841
76281
246788
11484
258435
259009
259006
258701
18359
258704
380711
432582
74148
67493
17428
97761
103677
15248
246257
116905
237847
68275
319822
100042498
380712
192159
280408
215113
100628624
18738
654359
17913
12928
22627
13447
380714
74230
68299
67390
18230
109934
320522
53334
104184
15567
237859
319634
237860
216961
268445
216963
216964
216965
68564
12957
360013
19193
791423
20370
268448
100504178
216971
22032
140859
68385
102465761
216974
20926
72503
54141
276846
22248
15218
20500
52466
69071
18099
69109
66274
18126
16859
16706
790910
78889
18015
18377
268451
790912
72218
387188
723853
216987
52615
54394
237877
68550
216991
71956
59040
246104
70591
12569
77417
103743
75622
11418
237880
71388
20296
20306
20293
20290
270893
791422
12467
67338
19364
217011
76392
102466846
20555
100043636
237890
103737
71770
276952
66330
70439
20308
100504464
217026
21410
78394
217030
56405
217031
107476
56321
78365
78471
217038
217039
12351
237898
73634
654810
53892
192197
71489
100628627
78420
21385
21387
237911
327987
76892
72508
56427
387140
75909
67487
77864
66569
74133
66140
68729
320472
114714
83560
18952
170749
68690
207742
20922
387160
207777
76113
380718
258407
68097
110809
22344
103841
74297
100628571
76626
193280
11640
75285
73921
74617
217066
72381
12812
217069
56077
217071
18121
382543
18559
67888
67468
217082
20913
71943
73922
73470
72605
217109
18103
18102
70834
22057
278507
67684
71452
76408
12291
104601
237926
264895
98238
268465
217119
432589
544806
12842
54388
217124
217125
18604
16400
13393
320453
13394
93670
217127
102640811
215512
110172
20747
104079
18053
18673
268469
237928
66610
73906
14422
100526468
140486
27681
76815
237930
15408
193022
15417
15416
15415
723893
15410
103889
15407
100038600
78473
74479
12412
18023
56358
80280
319371
217138
78912
83395
100127433
71240
102465893
57765
73174
16211
19155
67036
217143
192157
58996
100141474
56013
69729
103551
246198
102465559
217149
22658
102466256
67480
72215
16796
72973
72324
217151
12295
19921
217154
72194
69131
100628613
18013
19049
59045
21393
13866
103742
14786
22780
69376
22123
12985
23989
21833
217166
74026
100037262
268480
68524
23834
19401
353155
21973
217169
12775
75706
70843
353123
69664
629873
435273
75586
100041412
100041488
71453
665891
68673
76444
100040248
68768
100040276
665992
665998
670464
670482
69464
670496
100502865
435285
432600
100415785
16705
670533
70831
432602
435286
71888
16671
16670
16673
16665
16669
107656
16664
16666
16667
68239
20918
15114
16480
66180
66720
217194
104112
74407
12799
56354
71966
278304
80861
75482
19345
15171
80860
20851
20850
20848
19285
11975
27419
21428
19183
103733
103768
217198
12777
53321
14055
54409
69847
56208
19192
237940
11754
14377
69684
102465560
73635
19942
11858
26949
12189
217203
667306
80981
217207
18612
17285
73887
74499
72349
13384
52685
217212
217214
76547
268490
15184
217216
217217
72053
217218
21429
20533
105463053
51799
68066
217219
237943
100040792
57265
77132
268491
52715
11488
14615
20624
14580
23829
69739
68087
72469
192231
71059
57778
328019
53859
544817
353047
69444
104582
56494
22412
22415
18195
11841
12921
237958
17762
76719
217232
16416
70894
52686
24086
17534
632687
77097
13056
11421
192775
71833
70207
26406
67803
72149
75573
15896
78943
21763
18613
380732
50776
13207
320162
66313
69066
207165
105734734
68979
71795
66997
78455
12299
54377
140723
18750
102465705
11818
76380
12006
268498
19739
67927
13929
100503496
104681
74008
52639
19084
208659
73257
27404
217265
26399
16517
16518
217294
20682
100038732
72386
319871
69806
20606
16834
28081
276852
52670
56699
237979
73536
319819
67671
117160
432611
286942
72014
217302
70355
217303
217304
217306
58222
246746
26941
66176
320534
14813
328035
16470
237987
69602
217310
237988
68572
70382
432613
217316
276905
50773
15374
170930
445007
260302
69674
14784
71947
100885833
140721
76265
217325
170472
66528
57230
192897
14635
15081
217331
70450
22378
217333
60441
217335
11430
69681
14027
217337
14428
53413
15223
217340
319370
664849
217341
67763
20698
217342
11298
217344
100038570
66293
20446
67622
107817
74319
69900
268510
76972
102465258
74136
53860
105827746
667423
432615
78403
217351
217353
217356
20973
21877
71562
11799
546519
71776
12702
74451
102466768
69926
19157
72344
58251
21858
56745
217364
52897
238011
12416
30951
12418
102465563
207592
207607
14387
192170
268512
100316690
672511
338371
18164
100503830
74370
208092
108100
11302
100526518
12009
78777
72055
100042332
102640779
268515
11465
238021
71885
217365
15239
27376
68515
77583
68938
20892
170758
12409
19719
68730
14104
71276
80879
104318
12516
70956
73679
217369
67608
68837
66840
217371
63828
319530
210029
74675
74173
19325
16570
100043040
75302
13528
13435
18976
668212
104111
17977
102634330
20403
74855
432628
217379
320817
208439
72669
73575
238055
68832
238057
58240
11852
80913
20969
17775
17182
74682
75516
23967
70881
105014
328061
71457
77442
56184
26950
209550
76820
70858
18109
104721
71169
102639399
105005
791361
73972
102465204
217410
14245
18217
268527
50496
19878
217430
73667
382571
71853
68775
100526470
18263
53602
236366
69513
211914
54451
11491
22630
100043416
69732
66808
21340
195733
194655
20135
67216
77480
15902
432641
629481
102631696
75243
108089
58185
22169
74668
100504347
636791
20666
68511
94041
71693
19819
104923
217449
380752
102633758
102633526
17933
328075
69675
22018
69566
211986
104943
16777
13382
13487
104836
23985
12033
238123
73010
73389
19088
30955
72123
59027
74076
68764
320046
380753
28071
22160
79221
751520
11622
71581
66109
217473
71156
66042
75847
100628578
17286
217480
73867
14009
11861
380755
15982
238130
93757
16981
102636207
27362
67452
319504
217517
664883
15228
67293
69054
18760
75494
76983
12810
11782
94186
207304
320487
328092
76826
102638611
11855
73278
238161
27386
112407
73592
665239
100316682
104725
66266
72183
12632
217578
72658
59032
66132
26443
18035
79459
56856
56784
52592
100503961
217588
104798
21869
18094
18511
217593
73490
15375
78758
20605
66864
20334
338320
70611
100504101
238205
73309
623046
217648
328108
328110
30795
104806
70948
238217
320772
20090
414085
18974
66244
11845
76062
207965
68055
74724
73991
399510
64010
18080
100504285
94090
72736
319710
19167
238247
76967
59036
67348
73815
208846
238252
67217
104771
104001
78257
67708
66375
19042
75801
20471
20474
76357
625098
380765
238257
18755
15251
75627
238266
74284
386753
238271
80837
217674
26932
665931
72338
81535
319565
13983
80384
238276
109929
268564
15512
100041694
263406
100504549
20741
211151
110606
104886
17187
53618
268566
27260
268567
211945
110417
53612
211978
19363
77290
12192
69548
109711
320808
97827
108760
13877
328133
68354
217682
380768
217684
67340
20384
64075
100526532
110893
66272
105940408
69792
69480
338372
54604
217692
50779
70127
73828
217695
19164
170721
18222
71952
171210
26897
171282
217698
217700
105000
70481
238317
77219
217707
12499
72873
12677
19300
432677
627191
100303738
16997
56531
73422
238323
18654
217715
102466769
217716
68581
14281
81703
53314
217721
320244
21809
76411
328136
70373
26380
238328
68737
627607
238330
217732
238331
217733
64242
217734
625237
14874
238333
71275
104799
217737
217738
20773
66354
666806
100039087
100039315
266459
71818
72113
18191
13371
22095
83602
108800
20338
75295
102465890
399558
69423
14420
14744
105245437
72258
104871
24000
75553
319670
76260
67639
71375
102639404
73457
78767
217826
19179
217827
100038378
12313
100038713
104718
73086
217830
238377
68339
100316805
68734
319760
271036
74413
23876
100504056
110616
238384
217835
19141
27277
12652
217837
100316812
64113
320351
66622
100859931
238386
217843
170952
100504156
65256
52668
74521
68348
380780
321018
238393
628900
14836
192119
94040
212073
100526471
73046
27381
27380
21432
69952
100040339
268595
104932
12062
12061
66787
78801
18789
22367
76639
71033
74968
58208
52690
12454
668158
214305
13116
68519
14026
100504467
723909
70059
22632
214663
104910
22375
212198
380785
13386
17263
791079
100040724
67280
353504
107585
26931
319786
13424
66323
15519
69641
26448
66709
72805
67236
104859
74251
77878
217864
22031
93835
217866
74190
21928
212539
17169
12709
328162
70369
68020
16593
21981
77675
74691
104816
387199
668303
100504733
100126692
319942
104885
70435
11565
11651
382639
217882
104759
71963
56696
102465567
16450
66174
72308
217893
116870
68337
12925
104732
69195
238406
102465663
102465664
102465205
22355
52635
319545
76044
19276
100038689
387171
432713
217944
217946
13411
20688
100384890
320145
77706
320910
238455
217951
73266
14569
105203
142688
70405
56349
105387
105349
27384
432720
83702
77337
56043
71867
23849
69617
56421
94191
207615
319554
320581
69237
217980
208440
66505
12671
664793
20191
238505
11472
217995
56048
171211
67475
664862
107849
83924
18073
17101
14706
97884
70430
94246
94253
105351
14634
71071
328190
100503142
192136
66308
69562
67008
218030
218035
218038
76205
319466
105298
20379
353346
140580
27052
19720
14780
75512
258526
102465568
72739
105245359
432731
544922
100038371
93681
258534
319185
319152
319186
319160
665596
100316716
193452
319184
319158
319183
252912
252906
632534
100312484
171245
171251
432735
171252
171269
171277
171249
171248
171272
171271
171274
75887
30946
320842
12231
238555
319173
97908
260423
14957
319151
319149
319156
319164
319155
15216
319178
319150
214158
319163
214189
68732
12763
193385
76024
666145
57441
79555
210108
73326
493800
14756
195208
22360
100503530
73576
15192
19109
27372
19110
28078
72518
102466635
20677
77920
68916
13557
218121
11607
66694
105352
66482
73924
15220
71307
14238
17300
218138
238564
78903
66222
20723
20706
282663
619715
238568
97848
20719
68021
22151
432745
73710
69666
73102
66895
108161
19134
23986
75543
12593
208366
76487
69955
380840
68404
74145
17084
68750
107513
71213
71340
109620
67797
12161
17828
66143
108652
218165
102633805
21418
14538
68083
66154
17152
107889
637277
54326
108934
18003
621976
109254
100038577
110521
13614
218194
67046
328232
68346
70078
56705
76137
328234
622552
12522
328235
100503592
69491
16468
94245
218203
66355
20238
380842
666794
67252
97863
218210
16553
105193
218214
319467
218215
74939
619327
70971
15904
320614
320315
67911
387247
387244
218232
12022
18676
218236
75607
18081
68480
66329
30938
76895
75678
105148
380882
109082
328250
100124649
71654
20729
75124
667728
13610
20418
66197
20354
23882
74050
68203
20963
105404
11992
18030
26564
268656
100040421
17702
77398
75252
78550
13488
14057
15466
12890
73666
319719
97820
74325
105239
268663
26913
104069
218268
74257
107448
20184
14186
18193
17121
51791
75477
58992
26385
102466770
432763
102465569
56320
102465570
67399
27261
212483
67511
218271
12328
212880
72562
18740
26914
212937
75245
18014
57266
100038494
328258
213311
21810
17129
26946
20745
100124491
100503085
77134
75731
56085
56278
102465191
75050
70153
723902
74386
114304
67585
18212
67269
78689
105348
13996
214290
328263
14451
100503759
69635
56835
58518
56094
56092
64139
117066
630579
100041979
71508
77117
211378
751548
380850
14120
14121
72061
387217
387142
100526474
14088
19206
75522
76251
15487
70484
238673
56541
218294
66503
66129
105278
68880
238680
97895
170936
665738
628709
76803
67530
71226
432770
268670
431706
629016
72807
238693
170763
212276
212281
408068
235907
212569
102637366
408058
666272
210009
69315
210044
210106
78925
28114
76980
28077
100042291
75086
73584
218333
271127
77166
100316804
16371
328287
78446
50916
407785
210992
218335
21752
20499
71164
72948
74470
105243
211446
11624
735288
235956
80898
12380
18548
751556
192657
93692
73296
238725
77041
218343
238726
78771
105377
72371
68675
13865
320174
105171
71416
319983
110789
80289
67486
12626
100628621
17260
320203
72677
553095
72745
66671
218397
12867
13612
12950
13003
108138
66074
435376
66475
66795
320297
66970
74156
373852
69085
17686
218440
73942
218441
79401
218442
21828
382793
100502942
26556
57748
74129
105364
11881
218454
107767
11774
21371
18420
218460
218461
72114
100217450
66549
12919
268686
14063
14062
544963
75209
67463
68018
15357
625662
218476
66479
320557
320806
13803
100039691
328314
403201
111365222
110596
105372
68558
218490
15229
70090
68344
380863
218503
238799
69382
69603
238803
68927
218506
320893
17755
27220
78038
20365
20595
17952
23894
18260
218518
76041
12572
26886
268697
69048
328324
71174
18708
17079
76624
328329
102632492
218543
59079
75805
218544
66975
113002583
238831
108154
67288
77803
71816
15550
76582
100040322
105120
72257
67263
75616
75597
74559
218581
238871
67295
238875
20620
75139
73129
73274
102636218
218613
26401
102636620
77318
16195
218624
13206
268706
19012
218629
218630
622408
69590
14945
71690
70917
170625
56534
218639
319803
17993
14313
74909
17434
16398
105083
109700
16392
74680
52552
13723
71100
59054
75890
100038690
14165
18115
218693
56838
245269
72465
554327
100041515
100861615
100041151
100038847
286940
108168208
13421
66082
67053
218699
68263
71393
268709
102632156
18300
74430
74859
100042415
14198
547334
102466641
19270
54713
27062
328354
72003
218739
66231
246103
66413
258387
18330
16188
218756
674895
218763
77981
71147
59007
21974
218772
100417973
21834
353187
22194
218793
432825
18074
68045
52512
14702
67509
16529
74571
67725
105428
108671
66242
11750
75602
78787
68760
218811
73068
66121
12325
102631887
18792
22330
11534
54169
435391
27389
67630
22334
69156
218820
76633
74896
791307
16531
102465697
71228
105418
218832
20088
102634576
75862
328365
100526533
105675
71918
11744
71106
83997
211922
142687
72993
171463
71704
320234
238988
22418
12294
319476
80795
218865
12289
75901
21881
100526475
18753
54650
69179
66175
16427
16426
66923
70021
192187
64652
218877
104416
110084
12339
24056
74427
382864
105522
78754
218885
17695
27057
53600
26430
239017
67085
12647
20508
319955
107751
100504518
105511
320736
67580
545030
239027
26419
19256
218902
14560
12165
19661
382867
11752
19065
