genes_NeuroD1
67596
623734
56218
216505
16886
193670
71523
114679
29856
544752
74309
67430
21452
216516
18413
16878
75828
74302
66152
18016
18082
380684
11764
75668
140703
84035
22433
64660
72046
54125
11568
12323
100042173
103694
52915
246177
21379
626419
432530
16009
319939
22271
268379
319922
73862
13195
12808
75280
432536
211739
20335
13649
57316
68145
327872
17268
74059
114716
66713
19324
216543
55963
58172
216549
245944
216560
216565
103765
53625
76993
268390
19696
216578
14025
71316
71234
70626
67030
69922
216613
735308
387212
73324
68585
20742
75087
75572
103554
65257
20856
414116
67592
18197
16199
78372
327900
20868
103583
27140
66011
216643
70357
16533
574403
94176
20564
723924
211347
237730
104458
211652
23964
100502917
108645
52653
12450
14394
14401
69183
380694
16204
70802
16160
13591
100504255
216705
214105
11492
320116
76884
347708
24052
14694
211007
94089
22720
17308
258459
258027
104625
74563
18412
103534
103806
59013
216724
30944
619293
237759
15384
212706
97775
66397
76901
100526467
257871
21414
22333
213673
790909
15525
237761
102465772
16362
622459
30805
18452
216739
72729
57783
11749
14667
215332
245827
20692
27041
102465760
14654
14799
76516
15110
73158
69125
216766
103836
258494
75429
380698
216795
194952
26936
69854
100504121
19416
19377
216810
13495
17910
24083
26397
67473
22671
76293
23939
27078
13855
212627
432572
11541
69747
20185
73139
22187
100217444
213980
66338
18858
54710
78883
15478
68626
216831
214384
327946
100093714
380702
193003
100038666
71576
338369
17883
102633540
544791
216835
102465219
18208
320207
104709
215723
77579
71923
100216530
18626
84653
23801
80515
216848
67020
216850
327954
216853
20670
619441
14166
83813
56310
11890
12029
216869
18643
13808
216874
193043
327957
19069
627984
216881
114230
21689
276829
77577
67128
192986
55984
66874
14841
66048
11484
258923
380711
18472
67493
97761
104662
103677
15248
68275
319822
280408
18738
17913
22627
276919
67390
18230
109934
12874
237860
216961
68564
12957
360013
19193
791423
20370
68385
19376
216974
54141
52466
18099
66274
18126
16859
16706
18015
790912
268451
723853
52615
68550
71956
246104
70591
69077
11418
237880
71388
20293
20290
791422
217011
76392
20555
100043636
237890
237891
66330
70439
217026
217030
78365
78471
217039
654810
192197
21385
21387
237911
327987
76892
67487
77864
66569
74133
18952
76113
380718
68097
110809
103841
74297
100628571
76626
11640
73921
74617
217069
56077
382543
18559
67888
73922
73470
72605
217109
18103
18102
70834
22057
12291
71889
104601
237926
264895
217119
217124
16400
13393
93670
104079
18053
18673
237928
140486
27681
76815
237930
15408
75395
15407
78473
12412
18023
56358
80280
217138
78912
83395
16211
19155
67036
58996
100141474
56013
69729
103551
246198
102466256
67480
16796
72973
217151
69131
100628613
18013
66612
22123
21833
19401
217169
12775
57376
629873
75586
100041412
71453
665891
68673
76444
100040248
68768
100040276
665992
665998
670464
670482
69464
670496
100502865
435285
432600
100415785
16705
670533
435286
71888
16663
16480
104112
56354
71966
278304
80861
75482
19285
11975
21428
103733
14055
54409
56208
11754
14377
217203
80981
18612
17285
75437
72349
217212
15184
217217
21429
20533
105463053
51799
14824
217219
237943
100040792
57265
52715
11488
14615
57778
328019
544817
353047
11841
17762
16416
70894
52686
24086
632687
77097
13056
192775
70207
75573
100216537
21763
18613
66313
69066
68979
71795
66997
78455
140723
18750
76380
19739
13929
74008
19084
73257
26399
16517
16518
217294
100038732
319871
69806
20606
16834
52670
56699
237979
73536
319819
67671
117160
432611
72014
217302
70355
217304
26941
320534
217310
170930
14784
217325
192897
14635
15081
217331
217341
67763
11298
217344
67622
69900
268510
76972
74136
53860
105827746
667423
432615
78403
217351
217353
217356
20973
71562
11799
546519
71776
12702
74451
69926
19157
72344
52897
238011
30951
12418
207592
207607
14387
100316690
338371
74370
108100
12009
78777
268515
68515
77583
170758
19719
14104
71276
63828
108903
74675
19325
13528
13435
104111
17977
102634330
217379
320817
72669
73575
17775
23967
70881
328061
71457
56184
209550
76820
70858
18109
104721
105005
73972
102465204
14245
50496
71853
100526470
18263
53602
236366
69513
211914
22630
21340
67216
15902
432641
629481
75243
100504347
636791
20666
94041
104923
380752
102633526
69675
22018
69566
211986
104943
16777
13487
71916
238123
19088
30955
320046
380753
751520
11622
71581
23795
100628578
17286
319660
14009
11861
238130
93757
16981
102636207
27362
319504
217517
664883
15228
67293
18760
11782
76826
102638611
73278
238161
112407
73592
665239
12632
217578
26443
56856
52592
100503961
104798
21869
18094
18511
217593
15375
66864
20334
66603
338320
70611
100504101
73309
623046
217648
104806
70948
238217
320772
20090
18974
66244
11845
399510
18080
100504285
94090
72736
319710
67348
73815
208846
78257
66375
19042
75801
20471
20474
17420
625098
15251
238271
217674
319565
13983
80384
108156
238276
268564
15512
263406
20741
14776
110606
17187
53618
268566
13665
211978
19363
77290
12192
69548
109711
108760
328133
68354
217684
67340
64075
338372
50779
70127
73828
217695
19164
171210
171282
171281
238317
77219
12677
19300
16997
18654
217716
68581
53314
217721
21809
328136
70373
26380
238328
68737
627607
238330
217732
64242
217734
238333
20773
18191
75216
83602
108800
75295
102465890
399558
69423
14420
105245437
24000
319670
76260
67639
71375
217826
19179
100038378
12313
100038713
104718
73086
217830
68339
100316805
74413
238384
217835
217837
100859931
170952
20716
14836
192119
94040
212073
100526471
21432
268595
12062
12061
78801
76639
71033
74968
668158
13116
68519
14026
100040724
67280
26931
15519
26448
74251
77878
217864
22031
212539
12709
70369
68020
21981
74691
668303
100504733
100126692
70435
11651
104759
16450
217893
238406
102465664
22355
319545
19276
100038689
387171
432713
217944
217946
100384890
320145
77706
217951
73266
14569
142688
70405
27384
432720
77337
56043
71867
23849
56421
69237
208440
66505
664793
20191
171211
67475
664862
107849
83924
18073
17101
14706
94253
105351
14634
100503142
192136
66308
218030
218035
218038
76205
20379
353346
140580
27052
19720
100316716
195236
319158
432735
171252
171249
171248
100312485
218100
30946
320842
238555
260423
319155
319150
214189
193385
57441
14756
195208
22360
100503530
15192
19109
27372
19110
102466635
72518
20677
77920
68916
66482
73924
71307
17300
238568
68808
22151
432745
73710
73102
66895
108161
19134
75543
12593
208366
69955
17084
68750
71213
109620
67797
108652
218165
102633805
14538
68083
637277
108934
18003
109254
110521
13614
218194
67046
328232
68346
56705
76137
622552
328235
100503592
69491
16468
218203
66355
20238
380842
666794
218214
74939
619327
70971
15904
320315
67911
218232
18676
218236
75607
18081
105148
380882
109082
328250
100124649
71654
20729
667728
13610
66197
20354
23882
74050
20963
105404
11992
26564
17702
77398
75252
13488
14057
15466
12890
97820
105239
218268
18193
17121
18740
212937
18014
21810
26946
20745
75731
56085
102465191
75050
74386
114304
67585
18212
67269
78689
105348
70900
13996
100503759
69635
64139
117066
71508
72061
14088
19206
75522
15487
218294
105278
68880
628709
76803
67530
78251
432770
72958
102637366
408058
210009
69315
210044
210106
78925
76980
28077
100316804
16371
78446
50916
407785
218335
72948
74470
235956
80898
12380
18548
751556
192657
73296
238725
218343
238726
78771
68675
75507
13865
320174
105171
71416
110789
67486
12626
100628621
17260
72745
66671
12867
13612
12950
13003
66074
435376
66795
320297
69085
408254
11881
21371
18420
218460
218461
72114
14063
544963
271144
15357
320557
320806
13803
100039691
328314
111365222
110596
15229
68344
218503
69382
69603
218506
320893
17755
27220
17952
18260
218518
69048
328324
18708
17079
328329
59079
75805
218544
77803
71816
15550
76582
100040322
105120
72257
67263
75597
74559
238871
75139
73129
73274
218613
26401
102636620
77318
16195
19012
218630
71690
56534
218639
319803
17993
14313
74909
74680
15165
71100
59054
75890
100038690
14165
18115
100041515
100861615
100041151
100038847
286940
108168208
218699
71393
102632156
18300
74859
100042415
14198
547334
19270
54713
27062
328354
72003
218739
18330
16188
218756
674895
218763
71147
21974
100417973
21834
353187
22194
218793
432825
18074
14702
67509
16529
74571
105428
66242
218811
12325
102631887
18792
55946
54169
435391
76633
74896
16531
78019
71228
20088
328365
105675
71918
11744
71106
142687
15209
171463
71704
238988
22418
12294
80795
218865
12289
75901
21881
18753
54650
64652
218877
24056
56794
105522
78754
105638
17695
27057
26430
239017
20508
319955
107751
105511
320736
545030
19256
75698
14661
69134
12166
78243
218914
14803
723847
239036
218921
72972
66092
75170
18183
328381
52588
71200
17194
20390
100042342
13587
666744
50527
56291
218952
100628600
114874
72391
74480
218973
16854
100504663
16709
218989
18424
606497
70646
75288
67419
258360
219024
78416
669149
52535
268739
69890
100217457
77945
50524
57269
102632039
69089
20540
65107
140743
16475
102632837
239099
105651
13644
140781
319984
268747
21816
73181
277154
56410
654795
545056
14942
14939
192113
219103
75339
76007
68631
239114
50523
219114
75965
68514
14180
67932
69008
219134
50769
751526
72125
219140
239126
29820
50720
66597
668253
239133
67153
239134
629059
102465311
14137
12143
219148
58865
72400
271209
73382
110265
268755
100526520
16554
219150
100503545
19229
239157
71978
13592
628416
328436
108912
105440
102465310
68813
18039
18040
20855
71843
13655
213053
328440
14586
74667
319448
67168
19645
67381
20916
380916
67302
380918
67926
100303751
68705
21807
73272
73883
210808
239188
629678
380920
108670
100316715
21943
219181
380921
219189
22380
67955
100038734
380924
102635012
319903
75155
56419
219249
219257
74967
211712
66732
93688
13134
76789
52023
12224
16597
76627
210789
380928
64929
105439
73877
18996
72486
320249
76273
102465207
24064
73631
76965
239250
75409
75822
74982
75088
23888
102465148
13190
105245869
73306
239273
102465208
58187
66573
239283
105559
76108
223255
56643
105445
223262
69634
328479
22772
110821
70551
223272
69393
14169
14600
328489
239318
109828
71432
13132
23880
18414
16880
268780
71175
20512
223332
68646
320506
75568
320277
268782
78244
19355
100038608
75646
75259
100502601
17117
239337
110960
18162
22763
268783
66629
68070
14000
12563
12565
320873
102639102
64833
320865
545091
70350
17909
102465698
448987
11732
432940
223435
110082
100628607
18163
223453
67434
252967
223455
68073
20356
105245909
114128
17181
77358
223473
16539
56274
107587
12864
26942
68839
18458
22631
68036
105245924
252973
74892
52589
70790
18285
21847
102465574
54375
69679
66335
116838
75766
64705
102636079
100418302
170719
223513
67429
319613
239410
67498
239420
83925
68135
78581
19357
239435
14042
320679
18133
72107
97998
12818
15117
210463
387609
67819
210544
70472
67731
631797
211401
68501
211770
100503021
71088
117586
17869
19296
432958
223601
13196
18256
654498
110862
21819
17988
380993
100503580
70363
223604
76510
239528
14083
105841
239530
19245
268816
107831
69439
11838
17069
14787
378435
69146
223645
223648
332110
18810
75475
170729
52710
14106
223666
239546
117171
17189
71939
93686
245282
76409
17886
56551
239554
55944
12300
72844
20607
17305
16852
27008
207495
53357
17133
27373
75729
494448
80287
52609
18591
17309
17444
213988
105835
328572
214685
19387
21685
29858
74369
76457
20788
435145
66570
76505
24050
76279
100504637
21411
74039
239559
23970
77627
75772
68653
170736
64099
72301
109270
223739
22270
140557
100502602
54138
328577
22422
223754
106014
328579
70073
223770
223773
223775
19094
140570
60597
11883
58234
68708
54526
380959
102466838
102640415
66871
16564
26874
66725
223809
12805
67057
106042
77248
223838
105722
102634389
75768
77044
72193
105727
67760
239647
71919
223864
67739
78541
12297
74351
66120
22410
381022
75951
72778
16512
51812
110213
380969
75284
11419
83797
65970
72277
239667
70152
68614
207818
59033
20273
668225
208258
11479
102466774
105968
380977
15370
74127
110310
66322
114566
16691
16668
223920
16421
19411
20683
26404
67488
15422
15423
432989
71726
12419
18022
724064
18574
385674
436332
11515
106393
83383
83396
66626
27426
70511
68238
268859
74720
239706
268860
52502
252870
69053
14811
75329
74374
21959
56722
20621
106200
106205
100316833
74478
73761
75493
50505
239719
100124432
102466153
26565
432999
67254
74482
545280
20583
66793
70620
19090
12609
224008
224014
18316
50525
21976
68606
26413
106369
64136
58180
224019
12929
224022
94112
13356
27883
11877
26462
14724
18951
12741
15260
258443
259071
258158
75785
208146
12724
21832
12667
625060
66561
13845
209018
72190
74147
100043489
239759
75826
319765
20462
100043507
104156
110197
12970
94175
16644
106344
11450
20440
67775
108168278
210126
319487
71338
22061
12737
100043057
100038623
14167
239796
74143
328657
100043102
15205
71756
224088
224093
268880
102636590
71911
224098
30060
239827
101669761
224109
268882
51789
140474
239833
106326
69150
171286
77446
16419
545156
70757
224129
72599
20357
224132
547253
80285
16646
70186
381045
20862
12524
106389
207215
77782
68194
14314
320184
239845
56637
64082
12519
224143
67846
207683
102640746
268890
102466172
14432
75722
56490
332175
11964
212514
212517
100526478
117606
212547
66067
74102
67841
17470
208177
84544
11615
58998
73916
70508
619312
102466634
78639
239852
80859
68193
66315
56277
67581
12837
73379
54613
12892
224273
13840
106338
19128
224291
106143
68942
73569
239857
78110
74185
78221
319533
19876
268902
723952
100503619
12228
17968
75247
100653389
67374
14390
11820
224405
78913
12013
268905
16703
71363
21844
26559
50913
50914
15975
15980
77975
14450
66609
16443
28080
121022
68936
54720
209195
12394
69857
109857
70028
338467
110749
56173
20465
110948
13185
13548
16522
102633941
23872
69776
15312
18546
13508
72388
207781
24001
78043
75117
239985
106557
224454
78512
20975
22350
20112
667055
72536
66832
75296
20997
23984
71092
19317
76634
319750
69310
50873
68262
26407
16004
17171
60532
20656
72578
21646
64074
74917
381062
328747
13388
67544
21374
71008
68799
449000
66643
240028
626942
14294
637021
328759
433070
627636
665525
627805
328766
22712
22709
24132
319870
381066
73229
74149
240041
332221
240047
212733
224613
75956
30943
18607
381072
328778
18763
71893
213773
328779
75178
16005
114662
71840
102636737
76483
64337
56047
214931
68347
14570
240055
67458
224630
67675
70772
16440
102465779
67267
268934
15361
106672
30051
224647
68776
21463
23853
19015
69050
21678
22157
14229
102465585
20815
26415
74179
207819
106504
20383
100504267
240058
74116
26382
18712
58230
74762
224671
623169
109801
13417
14652
11307
21786
328795
22092
224674
18585
78330
108121
12954
17691
72462
435518
18131
57261
22404
57757
320997
631304
240066
69481
224697
80880
54219
21356
54218
630499
14998
100504404
81497
193736
110147
100217427
51793
114654
16992
18038
14980
15007
18999
12305
74601
14251
22154
240087
76448
73242
100316810
667766
224742
15042
667803
69717
675325
15043
79263
224761
22670
386454
76797
240095
17441
258469
258506
14991
258623
100126779
668200
18663
11571
102577428
102577427
435528
627626
353344
78249
12488
94185
545207
77596
224792
53901
224794
12393
71020
224805
21645
210573
15516
653016
224807
75154
22339
68565
75564
74094
78309
102466778
71461
17256
210982
72726
224826
224833
12445
107971
109820
21425
74123
76651
224840
70026
76589
70530
69311
56738
319991
76438
224860
20230
100503190
108168350
211468
18519
72415
63993
240119
240120
66530
20359
224897
106759
66905
19280
20834
54217
71810
224907
19725
328845
98053
70785
22153
102465591
224916
620292
69239
75039
13640
414079
50758
224938
100043582
381107
30960
106572
19765
106585
72900
320209
68617
19328
16772
268970
224997
21815
100316676
67938
74355
67052
11682
383295
77889
57440
22436
94224
76890
12211
268977
240168
72722
100043885
50766
225020
625054
75292
70536
260409
13078
56298
72692
225027
20662
381113
225028
20541
100503434
106522
78798
20463
225030
78148
74473
12193
240174
213556
67470
72416
73582
20473
72104
18754
13819
78469
74915
56468
399626
225049
12314
17075
17685
210741
17688
225055
225058
14236
71828
100043904
18189
78800
11516
76781
100044193
71745
68010
67328
26410
67440
240185
100038439
225115
75415
16573
13831
19330
210719
75739
225131
14370
26369
140792
59025
381157
77805
225164
225182
63955
338363
66878
76482
18145
64291
16210
225207
74529
268996
72504
71367
12558
664619
75162
13507
22139
56386
75964
17288
381126
70950
211961
319211
13527
100502834
212307
225280
14423
225288
108013
320624
102637039
78199
225326
19762
67453
74320
19123
71683
12326
27528
13824
11789
20890
75533
14587
277250
13653
225363
15526
12385
107065
81500
76594
67393
74002
74966
19290
66060
67199
15200
213236
93724
93705
13367
225392
106952
75599
73516
26384
65113
24066
545253
14164
71302
67180
383348
77619
269016
240239
72930
22240
76217
117158
626275
328949
240255
140492
28105
225467
240261
240263
225471
74574
77668
68857
240283
106869
102635912
67365
67634
67222
14625
69226
328957
269023
107022
110695
67343
16906
73137
70157
20496
78923
102465182
240327
240328
545260
240332
13521
170826
93687
545261
56069
319713
225608
100038417
108123
53382
73588
225631
54670
83814
387231
240354
328977
319888
66286
225642
19434
751558
58801
100503565
67064
114663
338360
67951
225655
68166
19255
108654
67897
17200
102465183
78931
102465187
21413
269033
17191
13176
240396
17128
114615
71263
77855
225724
66468
74453
17919
16891
100503117
17131
100038353
269037
207259
102465184
664805
71206
17344
240411
225743
11946
620235
27411
240427
102640717
93737
240442
27366
66943
100039348
50771
20689
14427
17196
329002
76961
73985
329003
75853
70960
225791
240476
338403
102641800
109672
50764
67105
12405
54607
225825
12894
52036
72056
12660
54445
225884
18563
381196
20743
102902673
56464
11474
225870
107975
319322
66556
107242
71711
18426
66961
12333
56327
387187
240505
22668
19395
18190
78317
18938
107227
104383
68229
109168
225845
56072
319800
19879
14704
66276
14376
66395
22287
66514
619371
16319
14319
74760
76267
14156
225908
269060
54525
68642
12507
28000
69826
269063
109225
20908
225929
76303
258675
258155
258409
207521
107373
109910
258123
258151
21888
107272
100502653
271564
353211
14537
54391
67383
225997
225998
68994
11668
75354
14544
83921
226025
387200
16601
319924
21873
68034
226041
14237
226043
107351
50796
240590
226049
67155
22359
52874
19726
226075
20510
59028
16452
67759
226089
226090
240614
546723
83410
69865
208449
17330
67979
19211
67795
628236
668106
101055671
381236
329055
76630
16889
15957
240638
240641
329056
107765
76073
226098
107182
319931
107371
226101
74107
240660
74055
433247
100043108
54132
20411
21673
226115
20562
74168
277010
71146
100526549
72832
67573
192236
83674
246696
93721
30049
20250
329065
20249
240667
319594
18504
102466645
73322
226151
73894
21908
16814
12234
56626
14179
76055
80906
71617
100174921
16825
226169
18742
107338
24069
93679
56350
76952
71041
226182
72691
18011
14218
108689
20874
67788
100048534
381229
66673
58178
16333
78457
27360
17859
76479
381232
240672
73713
56392
11551
14732
73707
433256
53611
21416
226243
55947
66866
11554
213993
240675
226250
226251
226252
72133
226255
100885835
75645
69055
69060
69166
226265
74998
107376
67894
414758
12982
227525
66540
209630
16922
70024
71648
74186
227541
98828
326622
14007
73438
14462
209378
353282
18761
100503147
170768
76938
16169
241226
20163
20844
17533
625342
74455
102635496
67448
74103
68231
17354
13418
18718
76467
71198
208618
71435
241263
667663
11308
27377
140483
77683
67122
227613
227615
14810
72080
22030
620858
227634
67991
16871
227638
329366
52838
227648
18128
67512
56279
20935
20932
77794
22325
67382
19730
14582
68870
54422
22130
269254
76220
68975
107746
68205
723904
99151
227693
13804
227697
665635
100526499
20204
64292
30934
14269
277463
665700
11898
432466
320267
381359
227715
11350
23928
227723
68379
98952
11636
14287
30933
241311
71834
16917
18516
227743
66691
227746
30050
15139
69601
77665
16874
19224
258951
18328
236509
241324
16870
19177
14536
76646
100042584
67857
94217
102465171
70789
320872
227835
24136
69405
11480
109241
227867
16574
71897
320343
102634280
227885
73375
71684
21930
51869
12298
71409
67874
271786
16519
102465169
14571
241391
11477
76654
227933
227937
76676
66860
72137
407823
57438
66205
100039176
18779
56878
100038493
21353
21375
13482
170738
60344
319876
20269
14425
73668
26877
53416
75721
241447
14378
14725
75422
329421
14415
70231
228012
75763
13427
78830
107435
13392
381371
16403
228026
56508
66953
76218
20687
100503849
67059
68526
215280
11435
108699
11909
69605
15432
53375
229279
18024
620631
241489
241490
23992
22138
545428
228071
100503106
241494
78158
329436
228094
18012
75276
320769
50884
69482
241514
69082
71861
54598
21788
672763
387149
12258
72401
269295
53856
258565
258643
258921
257921
258975
13046
228355
228356
75786
14061
228361
17242
104418
26427
192285
75641
19099
12953
102466819
76969
80976
100042784
277414
241556
12521
14043
11800
241568
68170
22034
72446
76501
241576
20511
12505
27402
13661
99382
98956
16909
57443
12509
68243
241589
15259
668733
74959
228413
329480
19672
103164605
18508
99349
329483
77015
212772
16492
76894
12064
107515
269328
67575
258910
107723
72425
20192
75275
14260
20394
11464
100303644
11834
228491
399568
100316703
17536
108168785
69974
320975
114715
19419
21825
71313
381413
171543
18796
214239
214240
228536
269336
271842
20732
228543
228545
100043609
69065
68142
76246
22174
29808
640524
98878
12335
20402
68968
17151
27223
17754
228564
214585
214593
435684
214968
17876
381418
110074
271849
69976
14178
75823
69185
26458
75083
108011
320632
13537
56461
17153
74121
12125
100043424
72477
70370
57432
668894
66170
16176
19261
67134
56264
19262
241638
110751
20612
12616
12531
228608
11550
414081
71995
215653
70612
110911
70845
70371
74182
12653
241639
15112
18795
78805
320684
18798
76161
319196
228662
100316816
319909
75812
228684
71436
72899
16558
57329
378776
378775
403171
433481
107586
228714
66044
66328
408057
74030
66877
78774
241694
74065
228730
24128
100313531
78068
18503
15376
228756
58214
433485
68738
109344
78177
14225
228765
75283
100316704
73847
69698
545474
76650
21407
12995
791417
20667
67917
228778
75400
403172
266620
14950
15901
12048
228788
15162
99237
140484
16569
228790
329540
99311
13436
100504221
76407
378700
66971
20648
12396
13555
59038
228807
67204
269378
100504268
68728
56406
14854
668940
56407
17391
71405
16328
74562
67067
228829
70873
13821
100504350
228836
228839
77799
383766
19650
14601
69161
20779
53619
18111
277432
70470
16803
100045469
228852
71715
71081
16658
21969
320799
64899
280635
19281
77645
245866
17865
269389
59091
228858
69517
228859
100043899
54401
20568
20971
66460
78928
76233
71971
19025
18830
329559
57138
104010
381405
114644
14049
228880
17979
72043
670775
319684
277360
228889
98999
100217443
56336
77031
81018
20613
407243
19246
69553
58220
77017
11538
241794
18019
11981
99377
22722
75508
228911
446211
228913
76960
13081
109054
76829
75655
228942
17201
67337
21420
12162
26972
228960
100038374
723906
14683
64138
100043757
13616
664987
628147
381409
68175
12561
66730
99296
16776
252966
100036520
18216
723951
58237
13628
66496
332713
72147
241850
66314
13002
17932
672125
30942
100503859
19302
69347
18767
67306
16196
75476
66230
21985
75149
229055
320088
170753
94212
16592
75497
66371
74718
100038545
76897
622229
140918
12350
77127
751864
229096
70441
723950
13123
73959
67472
18583
12918
70808
27357
11608
81004
19784
635702
13605
320024
22035
208188
100526525
72007
208613
18805
665113
68028
385263
75740
